customer_id,join_date,last_purchase_date,age,gender,location,responded_to_Buy_One_Get_One,responded_to_Discount,responded_to_Free_Shipping,Buy_One_Get_One_response_date,Discount_response_date,Free_Shipping_response_date,number_of_site_visits,number_of_emails_opened,number_of_clicks
7803,2023-06-15,2024-05-15,63.0,Female,Parkschester,1,0,1,2023-12-13,,2024-02-26,7,7,20.0
7804,2023-07-20,2024-05-11,53.0,Female,West Ericton,0,0,0,,,,11,17,18.0
7805,2023-09-24,2024-01-17,47.0,Female,Port Mollyside,0,0,1,,,2023-10-21,35,9,4.0
7806,2024-01-17,2024-04-28,31.0,Male,New Sandrafort,0,0,0,,,,41,7,9.0
7807,2020-12-25,2022-10-14,29.0,Male,Lake Nathan,1,1,0,2022-04-19,2022-02-18,,267,30,41.0
7808,2020-09-24,2023-01-20,44.0,Male,West Michaelport,1,0,0,2021-10-26,,,242,29,5.0
7809,2020-07-27,2023-05-04,50.0,Female,Clarkville,1,1,0,2020-09-17,2020-10-27,,363,30,19.0
7810,2023-12-07,2024-05-03,42.0,Female,Lake Tracy,0,0,1,,,2024-03-31,8,11,13.0
7811,2021-06-05,2023-05-09,26.0,Male,Christopherberg,1,1,0,2022-03-09,2022-03-24,,263,124,43.0
7812,2020-08-31,2023-07-29,40.0,Male,Lake Stephenberg,0,1,0,,2022-10-22,,348,139,3.0
7813,2023-06-20,2024-05-07,59.0,Male,West John,0,0,1,,,2023-11-07,137,9,27.0
7814,2020-06-20,2022-04-30,64.0,Male,North Randallfurt,2,0,0,2022-04-08,,,70,79,57.0
7815,2021-01-24,2021-12-27,65.0,Male,North Patriciabury,1,0,1,2021-09-26,,2021-08-08,8,35,1.0
7816,2020-11-12,2022-01-10,54.0,Female,Blackborough,0,1,0,,2021-07-29,,4,80,39.0
7817,2024-04-27,2024-05-10,33.0,Male,Port Patrickbury,1,0,1,2024-05-01,,2024-04-30,5,1,1.0
7818,2020-10-04,2021-02-05,45.0,Female,North Katieberg,0,0,0,,,,29,14,2.0
7819,2020-10-11,2023-09-06,22.0,Female,Barreramouth,1,1,1,2020-10-21,2023-05-22,2022-03-03,197,139,44.0
7820,2022-01-10,2023-03-06,57.0,Male,Port Anthony,0,0,1,,,2022-11-07,19,82,9.0
7821,2024-03-23,2024-04-29,69.0,Male,Lake Carolinebury,0,0,1,,,2024-04-02,16,5,2.0
7822,2020-10-22,2023-06-17,54.0,Male,Davilastad,0,0,0,,,,182,136,3.0
7823,2020-10-07,2021-04-02,63.0,Male,Heathermouth,0,1,0,,2021-03-13,,46,6,3.0
7824,2020-11-05,2023-06-10,20.0,Male,Kimville,0,0,1,,,2023-05-07,363,96,27.0
7825,2023-11-20,2024-03-28,59.0,Female,East Shannon,0,1,0,,2024-03-24,,60,19,6.0
7826,2020-05-12,2021-11-01,32.0,Male,Victoriafort,1,1,2,2020-12-22,2020-05-15,2021-10-24,224,21,9.0
7827,2022-01-11,2023-03-10,43.0,Female,South Mario,0,0,0,,,,207,62,31.0
7828,2021-03-28,2022-10-30,41.0,Male,New Angelaview,0,1,0,,2022-06-27,,219,114,8.0
7829,2021-07-20,2023-07-27,47.0,Male,Sandraland,0,2,0,,2023-07-21,,265,39,10.0
7830,2021-11-13,2023-08-05,62.0,Male,New Jenniferhaven,0,0,1,,,2022-11-25,179,22,45.0
7831,2020-12-30,2021-01-19,43.0,Male,South Donaldtown,0,0,1,,,2020-12-30,7,3,1.0
7832,2021-02-09,2023-12-08,43.0,Female,North Lindabury,1,0,1,2022-10-07,,2021-05-19,267,101,13.0
7833,2024-02-09,2024-04-17,59.0,Female,Tanyaport,0,0,2,,,2024-03-23,27,7,1.0
7834,2022-05-24,2023-04-16,23.0,Female,East Michelle,2,0,0,2023-04-05,,,74,58,13.0
7835,2022-10-15,2023-12-01,41.0,Female,Wilsonport,0,0,0,,,,11,47,26.0
7836,2021-04-12,2022-05-24,62.0,Male,Port Alanport,0,0,1,,,2022-02-07,123,76,18.0
7837,2020-08-12,2022-11-21,38.0,Male,Hutchinsontown,1,1,1,2022-03-10,2020-10-10,2022-06-11,308,97,4.0
7838,2023-07-05,2023-10-27,36.0,Female,Joshuachester,0,0,2,,,2023-07-20,27,1,9.0
7839,2020-03-03,2020-03-23,58.0,Male,Port Jacquelinemouth,0,1,1,,2020-03-03,2020-03-19,7,2,1.0
7840,2022-04-26,2023-03-09,24.0,Female,West William,0,0,1,,,2023-02-22,104,26,17.0
7841,2021-05-24,2021-12-25,18.0,Male,Hernandezfurt,0,0,0,,,,64,25,2.0
7843,2022-06-16,2022-09-13,37.0,Female,Allenland,1,1,1,2022-07-18,2022-08-26,2022-06-17,13,12,6.0
7845,2023-08-22,2024-01-28,46.0,Female,Port Madelineview,0,0,0,,,,63,15,9.0
7846,2023-05-12,2023-07-21,51.0,Female,Sarahfort,0,1,0,,2023-05-14,,30,2,2.0
7847,2021-07-12,2023-10-12,45.0,Female,Lake Roberttown,2,0,0,2022-08-10,,,131,30,29.0
7848,2023-09-07,2023-10-02,43.0,Female,North Jessica,0,0,0,,,,9,1,1.0
7849,2022-07-20,2022-08-15,38.0,Male,Benjaminside,0,0,2,,,2022-08-14,10,3,1.0
7850,2024-03-16,2024-04-04,67.0,Male,New Charles,0,0,0,,,,8,1,1.0
7851,2020-01-07,2024-03-06,18.0,Male,Frederickberg,0,0,1,,,2023-07-28,363,139,50.0
7852,2023-03-28,2023-09-20,66.0,Male,Deborahton,0,1,2,,2023-05-30,2023-09-14,71,25,8.0
7853,2021-03-21,2021-06-17,43.0,Female,Jamesbury,0,2,1,,2021-06-03,2021-03-28,31,15,7.0
7854,2020-04-10,2023-10-01,43.0,Female,New Stephen,0,0,0,,,,69,139,26.0
7855,2023-05-18,2024-04-02,30.0,Female,New Patricia,1,0,1,2023-05-26,,2023-07-23,66,33,8.0
7856,2022-10-20,2023-11-30,48.0,Female,Port Matthewstad,0,1,0,,2022-11-11,,127,26,6.0
7857,2022-05-25,2024-02-17,34.0,Male,South Jacobhaven,0,0,1,,,2023-07-09,99,32,31.0
7858,2021-03-13,2023-09-24,25.0,Female,South Joanberg,0,0,0,,,,320,139,51.0
7859,2020-06-15,2023-06-09,59.0,Female,West Todd,0,0,0,,,,363,96,60.0
7860,2021-10-13,2022-12-29,67.0,Male,Patriciamouth,1,0,0,2022-09-29,,,164,83,4.0
7862,2020-10-11,2022-04-20,52.0,Male,Porterfort,0,1,0,,2021-01-26,,129,93,14.0
7863,2021-03-28,2023-10-22,28.0,Female,Lake Bradleyville,2,0,1,2023-01-15,,2022-11-26,275,56,69.04999999999927
7864,2022-08-01,2023-12-03,40.0,Male,New Erica,1,1,0,2022-11-14,2022-12-08,,85,14,29.0
7865,2020-06-15,2021-05-27,35.0,Male,Tanyahaven,0,1,0,,2020-07-29,,4,43,4.0
7866,2022-01-17,2023-01-23,61.0,Female,Alvarezmouth,0,2,0,,2023-01-21,,148,62,16.0
7867,2024-02-04,2024-05-09,51.0,Female,Charlesshire,1,0,0,2024-04-15,,,3,17,5.0
7868,2023-06-29,2023-10-03,28.0,Male,Vaughnville,0,0,0,,,,25,5,8.0
7869,2021-09-20,2024-03-09,33.0,Female,West Gabrielbury,0,1,0,,2023-11-09,,190,59,69.04999999999927
7870,2022-11-29,2024-01-07,68.0,Male,New Ericstad,0,0,0,,,,52,63,11.0
7871,2020-05-17,2021-10-24,32.0,Female,Lake Williamtown,1,1,1,2021-03-14,2020-11-08,2021-05-19,7,58,39.0
7873,2020-08-13,2022-07-28,26.0,Female,West Brianburgh,2,0,0,2022-03-27,,,76,112,31.0
7874,2020-01-02,2023-03-12,43.0,Female,Vegaland,1,0,0,2023-01-14,,,363,139,69.04999999999927
7875,2022-06-16,2022-07-23,35.0,Female,Shaneburgh,0,0,1,,,2022-07-21,16,2,1.0
7876,2022-05-31,2024-05-10,29.0,Male,Port Elizabeth,0,0,1,,,2024-02-09,23,56,16.0
7877,2024-05-10,2024-05-10,66.0,Male,Leblancview,0,0,2,,,2024-05-10,1,1,1.0
7878,2022-10-07,2023-12-06,62.0,Male,Santiagoborough,0,0,1,,,2023-08-29,164,30,14.0
7879,2021-11-06,2022-05-29,21.0,Male,Murrayburgh,0,0,1,,,2022-01-22,41,11,5.0
7880,2020-08-15,2022-06-01,65.0,Female,Sarahstad,0,2,1,,2022-01-09,2021-03-06,41,71,19.0
7881,2022-12-06,2023-01-14,45.0,Female,Bradleyfort,0,0,1,,,2023-01-03,6,3,1.0
7882,2020-07-06,2021-08-27,55.0,Female,West Laurenmouth,0,0,0,,,,81,73,23.0
7883,2023-11-07,2024-02-19,32.0,Male,Parkerberg,0,1,1,,2024-02-07,2024-01-20,24,7,3.0
7884,2022-08-23,2023-07-31,68.0,Female,South Scott,1,1,0,2023-02-28,2023-06-05,,47,53,27.0
7885,2021-07-13,2022-11-19,32.0,Male,Lake Vincent,0,0,1,,,2022-07-01,216,56,24.0
7886,2020-06-17,2024-05-10,23.0,Female,Powellton,1,0,0,2022-07-13,,,291,63,69.04999999999927
7887,2021-07-19,2023-07-14,36.0,Male,Campbellberg,0,0,0,,,,68,117,15.0
7888,2020-09-12,2022-08-08,64.0,Female,Christinemouth,0,0,0,,,,163,105,6.0
7889,2024-01-01,2024-04-05,43.0,Female,South Michelle,0,0,0,,,,14,4,2.0
7891,2021-12-21,2023-05-06,19.0,Female,East Michellebury,0,0,0,,,,238,39,23.0
7892,2020-05-01,2022-03-10,45.0,Female,Lake Mary,0,1,0,,2021-10-11,,154,16,10.0
7893,2020-05-29,2024-01-29,46.0,Female,Jacobsmouth,0,0,0,,,,16,17,69.04999999999927
7894,2021-03-09,2022-12-25,34.0,Male,Derekbury,1,1,0,2021-07-23,2021-07-08,,174,106,1.0
7895,2021-03-24,2022-04-15,39.0,Male,East Valerie,1,0,0,2021-10-05,,,87,45,14.0
7896,2020-10-15,2023-10-20,50.0,Female,East Jennifershire,0,0,1,,,2020-11-11,363,2,69.04999999999927
7897,2023-04-02,2024-02-12,43.0,Female,Lake Matthewfurt,2,0,0,2024-01-04,,,132,7,17.0
7898,2021-06-21,2021-07-17,20.0,Male,West Davidstad,0,0,0,,,,10,2,1.0
7899,2021-12-11,2023-10-16,35.0,Female,Bethtown,0,2,1,,2023-01-16,2023-01-13,224,113,10.0
7900,2020-04-06,2023-10-17,44.0,Male,North Michaelport,1,0,0,2020-04-24,,,349,139,49.0
7901,2022-07-27,2024-05-15,30.0,Female,Port Sandramouth,1,0,1,2022-10-10,,2023-05-13,24,24,62.0
7902,2020-08-16,2023-07-11,52.0,Male,Nunezshire,1,0,0,2021-08-19,,,120,69,67.0
7903,2021-07-18,2021-09-07,24.0,Female,Westfort,1,0,1,2021-08-12,,2021-07-19,18,4,3.0
7904,2020-01-27,2020-04-27,25.0,Female,Port Kevinport,1,0,0,2020-04-12,,,22,5,1.0
7905,2022-08-25,2022-11-12,43.0,Female,Port Jasonfort,0,1,0,,2022-09-24,,34,2,1.0
7906,2023-12-31,2024-03-21,43.0,Female,Victoriaberg,0,0,0,,,,6,10,7.0
7907,2020-06-07,2021-06-23,62.0,Male,Port Jessicamouth,0,0,1,,,2020-06-11,185,15,25.0
7908,2021-07-15,2022-01-05,23.0,Female,East Paulview,1,0,0,2021-11-30,,,27,20,11.0
7909,2020-10-26,2024-04-09,64.0,Female,North Kathleen,0,0,1,,,2023-05-27,21,4,10.0
7910,2023-04-26,2023-06-15,43.0,Male,South Cory,0,0,1,,,2023-05-13,5,8,4.0
7912,2021-08-24,2021-12-12,68.0,Female,New Madison,0,0,0,,,,18,19,1.0
7913,2022-01-23,2023-02-13,43.0,Male,West Lawrence,2,1,0,2022-09-02,2022-07-13,,116,43,10.0
7914,2023-01-28,2024-04-04,60.0,Male,Port Joseph,0,1,0,,2023-10-16,,12,14,27.0
7915,2024-05-15,2024-05-23,46.0,Female,North Kathleen,2,1,0,2024-05-19,2024-05-15,,2,1,1.0
7916,2023-08-12,2023-09-10,45.0,Male,New Barryborough,0,0,1,,,2023-08-21,2,4,1.0
7917,2022-07-29,2022-12-20,43.0,Male,Lopezstad,0,2,0,,2022-11-30,,63,5,3.0
7918,2020-01-10,2024-05-07,65.0,Male,Jasonmouth,0,0,0,,,,335,139,48.0
7919,2022-12-19,2023-08-08,18.0,Male,Nicholaschester,1,1,0,2023-07-14,2023-06-20,,91,43,1.0
7920,2022-08-31,2024-05-02,33.0,Female,Rothport,1,0,1,2022-12-09,,2023-03-23,287,26,22.0
7921,2023-11-28,2024-04-21,20.0,Female,West Eddie,0,0,0,,,,32,24,1.0
7922,2020-11-25,2021-07-05,69.0,Male,Port Andrealand,0,2,0,,2021-04-13,,55,33,7.0
7923,2020-08-14,2023-08-14,41.0,Female,Irwinshire,0,0,1,,,2020-09-30,363,72,64.0
7924,2022-02-22,2023-01-01,60.0,Male,Paulaview,0,0,1,,,2022-07-26,94,61,24.0
7925,2023-06-20,2024-04-14,51.0,Female,Port Peterville,0,1,0,,2024-01-30,,100,49,22.0
7926,2021-01-20,2022-12-21,43.0,Male,East Marktown,0,1,1,,2022-04-03,2022-05-27,103,28,38.0
7927,2020-04-26,2023-05-16,65.0,Female,West Jacobtown,0,2,0,,2023-02-21,,17,6,52.0
7928,2024-01-15,2024-01-18,29.0,Female,Codychester,0,0,0,,,,1,1,1.0
7929,2022-12-09,2022-12-25,37.0,Male,West Peterview,1,0,0,2022-12-14,,,6,1,1.0
7930,2022-06-26,2023-08-04,42.0,Female,Kentton,0,0,0,,,,59,32,16.0
7931,2020-07-24,2023-04-28,43.0,Female,New Keithton,0,0,0,,,,10,86,22.0
7932,2022-04-17,2024-03-13,56.0,Male,Mcgeeport,0,0,0,,,,141,10,13.0
7933,2021-11-10,2024-02-13,62.0,Male,Thomasstad,0,1,0,,2021-12-23,,55,102,25.0
7934,2020-04-28,2023-10-25,63.0,Male,South Shelbyberg,2,0,1,2023-01-08,,2023-02-09,41,139,54.0
7935,2022-04-17,2022-08-25,48.0,Male,North Timothy,0,0,0,,,,40,10,1.0
7936,2023-11-20,2024-02-07,24.0,Female,South Brandi,0,0,0,,,,15,3,1.0
7937,2020-01-08,2022-11-02,43.0,Female,Ericaburgh,0,1,1,,2022-03-13,2020-09-24,145,139,63.0
7938,2024-02-28,2024-03-21,21.0,Female,New Lynnborough,1,0,2,2024-03-17,,2024-03-10,7,3,1.0
7939,2023-12-09,2024-03-20,46.0,Male,Andreafort,0,0,0,,,,41,2,7.0
7940,2021-10-21,2023-03-04,33.0,Female,Lopezshire,0,0,0,,,,231,69,21.0
7941,2022-04-19,2023-03-22,31.0,Male,Wardhaven,0,0,1,,,2022-11-04,26,2,15.0
7942,2020-02-23,2022-12-03,46.0,Female,North Jody,1,0,0,2022-11-02,,,223,139,42.0
7943,2020-10-04,2021-03-24,36.0,Female,Katrinaport,0,0,0,,,,60,14,2.0
7944,2023-05-08,2023-06-25,37.0,Female,Camachoborough,0,0,0,,,,9,8,1.0
7945,2024-04-11,2024-05-22,37.0,Female,Jonathanborough,0,0,1,,,2024-05-09,6,5,3.0
7946,2023-12-16,2024-01-10,61.0,Male,New Christopherview,0,1,0,,2024-01-03,,10,3,1.0
7947,2021-10-04,2021-12-26,23.0,Male,East Brianchester,0,1,1,,2021-11-28,2021-12-24,33,7,3.0
7948,2022-05-20,2023-07-16,43.0,Male,Hayesshire,1,1,0,2022-12-15,2022-08-20,,164,52,15.0
7949,2022-12-22,2023-04-02,51.0,Male,Port Brandon,1,1,0,2023-01-28,2023-03-18,,41,5,8.0
7950,2021-09-19,2022-05-11,23.0,Male,West Krystal,0,1,0,,2021-11-14,,40,14,10.0
7951,2020-09-05,2023-09-21,53.0,Male,North Heather,0,0,0,,,,31,125,8.0
7952,2023-01-10,2023-09-03,35.0,Male,East Valerie,0,0,0,,,,44,18,2.0
7953,2021-10-19,2023-11-25,43.0,Female,Lake Travis,0,1,1,,2023-03-09,2022-11-04,199,107,4.0
7954,2020-01-28,2024-01-04,51.0,Male,New Michael,0,1,0,,2021-04-14,,363,139,49.0
7955,2020-06-07,2020-08-09,68.0,Female,New Philip,0,1,2,,2020-07-26,2020-08-03,24,2,4.0
7956,2022-09-11,2024-02-26,48.0,Female,West Lauratown,0,0,0,,,,11,46,34.0
7958,2020-01-28,2021-03-25,42.0,Male,Adamburgh,1,0,0,2020-03-14,,,79,12,15.0
7959,2021-10-07,2022-06-10,29.0,Male,Port Katherineside,1,0,1,2022-04-27,,2022-05-06,49,43,20.0
7960,2021-03-03,2024-03-14,25.0,Female,Dianeland,0,0,0,,,,363,137,51.0
7961,2021-04-01,2024-05-12,34.0,Female,North Williamstad,0,0,0,,,,334,139,46.0
7962,2023-07-28,2024-04-08,33.0,Male,East Robertborough,0,0,1,,,2024-03-24,20,1,24.0
7963,2023-04-30,2023-11-05,49.0,Female,Port Michelleville,0,1,0,,2023-09-02,,5,31,8.0
7964,2020-08-11,2024-05-04,25.0,Female,Cabreraberg,0,0,1,,,2020-12-25,232,130,49.0
7965,2020-06-30,2022-08-28,58.0,Male,Lake Sarahmouth,1,0,1,2021-05-25,,2020-08-20,134,37,69.04999999999927
7966,2022-08-23,2024-03-19,62.0,Male,New Alexander,0,0,0,,,,115,50,36.0
7967,2024-04-15,2024-05-07,40.0,Male,Dustinberg,1,0,0,2024-04-24,,,10,3,1.0
7968,2021-04-16,2021-05-21,43.0,Male,Jasonhaven,1,1,1,2021-04-23,2021-05-13,2021-04-21,12,1,1.0
7969,2023-11-01,2024-04-25,64.0,Male,New Jessicamouth,0,1,0,,2024-01-11,,76,30,14.0
7970,2023-05-04,2023-05-15,36.0,Female,Whiteport,0,1,1,,2023-05-10,2023-05-13,3,1,1.0
7971,2020-05-19,2020-08-13,38.0,Male,Tylerburgh,0,0,1,,,2020-06-27,40,15,3.0
7972,2020-08-30,2022-07-11,26.0,Male,Thomasfort,2,0,0,2022-05-31,,,105,57,52.0
7973,2020-07-02,2021-01-08,41.0,Female,North Aliceport,0,1,0,,2020-10-30,,73,19,4.0
7974,2023-04-09,2023-11-13,52.0,Female,Port Richard,0,0,2,,,2023-09-30,24,11,2.0
7975,2021-08-16,2023-02-17,43.0,Female,New Robertton,1,0,0,2022-02-09,,,198,36,38.0
7976,2020-08-18,2021-10-15,26.0,Female,West Robert,0,0,1,,,2021-08-07,124,45,16.0
7977,2020-02-10,2022-01-25,40.0,Male,Guzmanhaven,0,0,0,,,,52,93,27.0
7978,2021-09-02,2023-03-30,31.0,Female,Carolynchester,0,1,0,,2022-02-03,,166,1,16.0
7979,2020-07-30,2022-03-29,20.0,Female,Davismouth,0,0,0,,,,55,110,45.0
7980,2020-08-10,2024-05-20,18.0,Male,Anneshire,1,1,0,2023-12-29,2023-10-29,,363,14,69.04999999999927
7981,2021-11-09,2023-10-12,23.0,Female,Wrightmouth,1,2,1,2022-05-15,2023-09-19,2021-11-22,181,95,2.0
7982,2024-01-19,2024-04-15,34.0,Female,Watsonmouth,1,0,0,2024-01-26,,,40,9,5.0
7983,2021-08-03,2021-12-03,38.0,Male,Smithtown,0,1,0,,2021-09-01,,21,19,9.0
7984,2022-09-28,2023-04-10,26.0,Female,Dianaborough,1,1,0,2022-11-06,2023-01-31,,14,37,11.0
7985,2021-07-11,2022-05-10,43.0,Male,Skinnerstad,0,1,0,,2021-12-13,,150,3,11.0
7986,2021-03-04,2024-02-06,51.0,Female,Martinezport,0,0,1,,,2021-06-02,363,57,69.04999999999927
7987,2023-05-17,2024-05-05,28.0,Male,Lake Williammouth,0,1,1,,2023-10-19,2023-09-14,122,38,29.0
7988,2023-04-17,2023-06-17,51.0,Male,Margarethaven,0,1,0,,2023-06-01,,12,9,1.0
7989,2022-08-31,2023-07-06,43.0,Male,Port Aliciaside,0,1,2,,2022-09-07,2023-03-24,148,59,23.0
7990,2023-05-29,2023-10-14,47.0,Male,Harrisville,1,2,0,2023-06-06,2023-08-30,,35,16,8.0
7991,2020-06-07,2021-04-18,43.0,Male,Lake Lauren,0,0,2,,,2021-02-08,85,21,3.0
7992,2021-04-07,2022-12-22,43.0,Female,Nguyenburgh,1,0,1,2022-05-13,,2021-12-27,41,109,22.0
7993,2023-05-08,2023-09-20,61.0,Male,South John,0,0,0,,,,29,10,1.0
7994,2021-08-19,2023-09-13,29.0,Female,East Douglasmouth,0,1,2,,2023-07-30,2023-08-09,171,86,19.0
7995,2023-02-04,2023-04-17,61.0,Male,West Joseph,0,0,2,,,2023-04-15,14,2,2.0
7996,2022-02-12,2022-05-19,42.0,Female,Port Candice,0,0,1,,,2022-04-16,1,2,1.0
7997,2020-10-03,2022-12-24,43.0,Female,East Jenniferton,0,0,1,,,2022-09-23,15,11,37.0
7998,2022-06-10,2022-08-17,43.0,Male,Susanmouth,0,0,0,,,,32,6,2.0
7999,2021-11-21,2022-01-20,56.0,Female,New Bettyborough,0,1,0,,2021-12-26,,29,7,2.0
8000,2021-10-11,2024-04-24,33.0,Male,South Ronald,0,0,1,,,2023-01-15,363,50,49.0
8001,2023-08-16,2023-09-19,34.0,Male,North Michael,0,1,3,,2023-09-14,2023-08-29,7,3,2.0
8002,2021-11-03,2023-09-15,47.0,Female,Wagnershire,0,1,0,,2022-11-06,,246,106,37.0
8003,2023-09-14,2024-03-02,26.0,Female,Hallville,0,0,0,,,,74,24,15.0
8004,2023-09-20,2024-01-02,20.0,Male,New Kyleville,0,0,0,,,,40,19,4.0
8005,2020-09-07,2024-02-14,34.0,Male,Sherryville,0,1,0,,2022-07-15,,291,24,59.0
8006,2022-11-04,2024-03-06,28.0,Male,North Yvonnebury,2,0,0,2023-06-19,,,223,84,30.0
8007,2024-02-23,2024-04-20,36.0,Female,Robinsonfurt,0,1,0,,2024-04-14,,10,9,1.0
8008,2024-03-25,2024-04-03,40.0,Male,North Julieville,2,0,0,2024-04-02,,,1,1,1.0
8009,2021-02-19,2021-09-18,21.0,Male,North Ashley,0,0,0,,,,78,2,20.0
8010,2023-07-04,2023-10-22,22.0,Male,Rachelland,0,0,1,,,2023-10-03,20,13,7.0
8011,2020-11-24,2024-02-01,57.0,Male,Port Juliefort,1,0,2,2021-06-25,,2023-11-07,206,107,40.0
8012,2023-09-18,2023-10-24,29.0,Female,Martinfort,1,0,0,2023-09-21,,,8,6,2.0
8013,2020-02-06,2023-06-10,65.0,Female,Lake Barbaraside,0,0,0,,,,237,67,18.0
8014,2024-05-12,2024-05-23,53.0,Male,Guerrerochester,0,0,1,,,2024-05-20,2,1,1.0
8015,2023-03-08,2023-12-18,27.0,Male,Powersbury,1,0,1,2023-10-03,,2023-08-22,56,21,10.0
8016,2020-11-30,2022-12-06,56.0,Male,Lake Aliciaberg,1,0,0,2021-01-23,,,131,11,15.0
8017,2020-07-09,2021-02-17,26.0,Female,Maldonadoborough,0,0,0,,,,11,34,17.0
8018,2022-06-26,2023-11-14,43.0,Male,West Danielfort,0,0,1,,,2022-08-07,139,54,17.0
8019,2020-02-19,2022-07-03,25.0,Male,New Brandonville,0,2,0,,2022-05-06,,314,38,45.0
8020,2022-09-28,2023-06-07,57.0,Male,Davidborough,1,0,0,2023-05-27,,,44,41,1.0
8021,2023-03-12,2024-01-18,43.0,Female,Lake Janiceville,2,0,2,2024-01-14,,2023-09-08,83,16,18.0
8022,2020-08-27,2022-01-04,47.0,Male,Sarahfurt,0,1,0,,2021-01-11,,116,17,17.0
8023,2022-10-30,2022-11-19,43.0,Male,Lake Karenberg,0,0,1,,,2022-11-09,8,1,1.0
8025,2022-11-16,2024-01-05,62.0,Male,Thomasland,1,1,0,2023-08-14,2023-01-20,,82,39,6.0
8026,2020-02-21,2023-03-13,44.0,Male,East Karen,0,0,0,,,,363,55,69.04999999999927
8027,2020-12-12,2023-11-06,35.0,Male,South Eric,0,2,1,,2022-09-26,2021-09-10,363,107,69.0
8028,2022-02-20,2023-05-15,48.0,Male,Garciamouth,0,0,1,,,2022-04-26,117,78,2.0
8029,2020-08-24,2023-10-01,69.0,Female,Alexanderburgh,0,1,0,,2023-06-14,,363,139,14.0
8030,2020-05-18,2024-03-06,29.0,Male,South Abigail,0,1,0,,2021-04-20,,363,121,69.04999999999927
8031,2023-08-06,2024-03-16,58.0,Male,Ravenville,0,0,0,,,,31,34,9.0
8032,2021-06-10,2023-10-04,59.0,Female,East Stephanie,0,1,0,,2022-11-29,,37,46,58.0
8033,2020-08-17,2024-04-01,69.0,Female,East Shannonfurt,0,0,0,,,,257,139,34.0
8034,2023-12-25,2024-01-18,66.0,Female,Williamsside,2,1,1,2024-01-17,2024-01-04,2024-01-06,6,3,1.0
8035,2020-12-31,2022-01-24,42.0,Male,Arnoldmouth,0,0,0,,,,158,75,23.0
8036,2020-10-10,2022-03-05,60.0,Female,West Williamstad,0,1,0,,2022-02-08,,12,22,9.0
8037,2020-11-09,2021-10-24,28.0,Female,Yangville,0,0,0,,,,172,20,14.0
8038,2023-09-28,2024-05-03,22.0,Male,Codyfort,0,0,0,,,,41,8,13.0
8039,2022-01-04,2022-12-14,66.0,Female,North Paulmouth,1,0,2,2022-10-30,,2022-08-30,38,39,15.0
8040,2021-05-14,2021-08-25,19.0,Male,Bartlettchester,1,1,0,2021-07-18,2021-08-03,,5,16,9.0
8041,2022-05-11,2023-07-07,34.0,Male,West Noah,0,1,0,,2022-06-22,,64,27,10.0
8042,2022-04-23,2024-02-21,62.0,Female,New Crystal,0,1,1,,2023-01-07,2023-03-04,43,5,54.0
8043,2021-11-02,2022-02-13,43.0,Male,Port Sarahshire,1,0,0,2021-12-31,,,14,1,8.0
8044,2024-03-21,2024-05-12,28.0,Female,Port Jennifer,0,0,0,,,,21,3,4.0
8045,2023-07-06,2023-09-01,62.0,Female,Lake Jeffrey,0,1,0,,2023-07-09,,11,8,1.0
8047,2024-03-03,2024-03-13,44.0,Female,Vanessaland,1,0,0,2024-03-05,,,3,1,1.0
8048,2021-05-21,2023-03-10,43.0,Female,Loriville,0,0,1,,,2021-11-22,274,34,37.0
8049,2021-01-13,2023-08-24,29.0,Male,Muellertown,0,0,0,,,,363,118,49.0
8050,2022-03-12,2022-06-05,46.0,Female,Bellville,0,0,1,,,2022-06-01,23,3,1.0
8051,2021-03-21,2021-09-08,20.0,Male,Vaughanville,1,0,1,2021-05-03,,2021-07-29,14,23,3.0
8052,2022-10-19,2023-11-10,38.0,Female,Port Jane,0,2,0,,2023-05-13,,125,56,13.0
8053,2024-02-05,2024-03-31,44.0,Female,South Roberto,0,1,0,,2024-02-08,,8,7,2.0
8054,2022-06-30,2023-11-27,26.0,Female,West Nancystad,0,0,0,,,,20,21,28.0
8055,2021-02-19,2023-12-13,20.0,Female,Lake Jessicaport,0,0,0,,,,309,25,34.0
8056,2020-07-06,2020-11-01,61.0,Male,Lake Mackenzie,1,0,0,2020-10-04,,,46,9,3.0
8057,2024-02-25,2024-04-22,49.0,Male,Smithton,1,0,1,2024-04-05,,2024-02-27,18,8,2.0
8058,2020-09-18,2023-03-07,23.0,Female,Shawton,1,2,0,2021-01-03,2022-10-30,,15,31,69.04999999999927
8059,2021-06-06,2023-11-12,28.0,Male,Barronhaven,0,1,0,,2023-08-31,,335,127,42.0
8060,2023-11-03,2023-11-10,33.0,Female,West David,1,0,0,2023-11-07,,,1,1,1.0
8061,2022-11-07,2023-07-16,69.0,Male,Wilsonland,1,0,0,2023-02-02,,,8,45,18.0
8062,2021-06-06,2023-06-10,63.0,Male,South Christopher,0,2,0,,2022-10-26,,269,72,61.0
8063,2024-02-27,2024-04-17,61.0,Female,Herrerahaven,1,1,0,2024-03-05,2024-03-03,,16,8,2.0
8064,2020-08-01,2024-05-10,26.0,Female,South Todd,1,2,0,2020-11-02,2023-02-28,,363,106,47.0
8065,2020-11-14,2023-02-28,41.0,Male,Sharonstad,1,1,0,2021-03-10,2022-07-06,,174,77,69.04999999999927
